image_id,image_path,bbox_x,bbox_y,bbox_w,bbox_h,class_idx
1740,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0062_795309.jpg,1.0,33.0,282.0,272.0,30
1741,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0070_795310.jpg,10.0,121.0,270.0,315.0,30
1742,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0092_795313.jpg,35.0,28.0,334.0,455.0,30
1744,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0093_795316.jpg,73.0,22.0,218.0,233.0,30
1747,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0053_795321.jpg,209.0,53.0,157.0,240.0,30
1749,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0057_795323.jpg,56.0,58.0,285.0,371.0,30
1751,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0069_795326.jpg,66.0,167.0,248.0,282.0,30
1752,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0061_795327.jpg,0.0,6.0,294.0,227.0,30
1754,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0019_795329.jpg,125.0,71.0,206.0,219.0,30
1757,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0090_26311.jpg,80.0,132.0,195.0,354.0,30
1758,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0054_26313.jpg,190.0,132.0,207.0,201.0,30
1759,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0031_26318.jpg,109.0,84.0,377.0,133.0,30
1762,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0029_794624.jpg,22.0,49.0,356.0,264.0,31
1763,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0022_794625.jpg,65.0,75.0,133.0,226.0,31
1764,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0041_26370.jpg,77.0,96.0,300.0,198.0,31
1765,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0051_794627.jpg,156.0,84.0,111.0,191.0,31
1766,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0042_794628.jpg,48.0,144.0,386.0,354.0,31
1767,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0020_794629.jpg,81.0,48.0,124.0,221.0,31
1769,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0025_26375.jpg,14.0,102.0,369.0,194.0,31
1770,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0039_26348.jpg,139.0,30.0,138.0,461.0,31
1772,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0015_26380.jpg,124.0,195.0,171.0,251.0,31
1773,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0006_794626.jpg,141.0,87.0,196.0,339.0,31
1774,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0012_26382.jpg,146.0,117.0,308.0,188.0,31
1775,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0014_26388.jpg,198.0,132.0,135.0,156.0,31
1778,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0044_26393.jpg,156.0,87.0,180.0,184.0,31
1779,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0048_26351.jpg,81.0,135.0,240.0,273.0,31
1781,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0031_26401.jpg,28.0,45.0,467.0,260.0,31
1787,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0034_26415.jpg,286.0,114.0,100.0,197.0,31
1789,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0028_26358.jpg,68.0,70.0,239.0,253.0,31
1790,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0027_26360.jpg,39.0,52.0,188.0,430.0,31
1792,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0050_794594.jpg,46.0,111.0,268.0,149.0,31
1794,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0005_794599.jpg,25.0,33.0,269.0,310.0,31
1795,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0038_794600.jpg,52.0,43.0,407.0,283.0,31
1801,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0036_794606.jpg,77.0,35.0,152.0,348.0,31
1802,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0016_794607.jpg,1.0,13.0,132.0,159.0,31
1803,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0052_794608.jpg,2.0,128.0,405.0,233.0,31
1806,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0045_794612.jpg,145.0,57.0,298.0,243.0,31
1808,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0004_794614.jpg,68.0,36.0,202.0,178.0,31
1809,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0033_26359.jpg,179.0,92.0,152.0,240.0,31
1810,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0046_794616.jpg,17.0,39.0,287.0,268.0,31
1812,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0013_794620.jpg,59.0,39.0,124.0,219.0,31
1813,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/032.Mangrove_Cuckoo/Mangrove_Cuckoo_0019_794621.jpg,137.0,95.0,220.0,322.0,31
1815,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0048_26632.jpg,94.0,69.0,269.0,348.0,32
1817,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0094_26643.jpg,205.0,117.0,160.0,206.0,32
1818,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0027_26844.jpg,99.0,109.0,262.0,168.0,32
1820,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0082_26655.jpg,33.0,76.0,370.0,190.0,32
1821,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0009_26656.jpg,129.0,45.0,236.0,290.0,32
1823,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0022_26423.jpg,163.0,96.0,249.0,121.0,32
1824,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0050_26424.jpg,31.0,83.0,465.0,207.0,32
1825,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0036_26682.jpg,166.0,227.0,126.0,104.0,32
1827,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0045_26685.jpg,35.0,37.0,175.0,285.0,32
1830,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0093_26432.jpg,3.0,17.0,474.0,342.0,32
1831,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0042_26479.jpg,75.0,123.0,276.0,145.0,32
1833,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0034_26694.jpg,88.0,153.0,106.0,292.0,32
1834,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0028_26446.jpg,115.0,87.0,295.0,178.0,32
1835,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0039_26510.jpg,185.0,117.0,139.0,219.0,32
1837,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0097_26713.jpg,120.0,159.0,283.0,135.0,32
1839,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0002_26715.jpg,59.0,113.0,297.0,181.0,32
1841,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0091_26428.jpg,67.0,61.0,423.0,329.0,32
1842,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0081_26429.jpg,28.0,53.0,443.0,197.0,32
1849,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0084_26761.jpg,120.0,169.0,119.0,238.0,32
1850,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0049_26766.jpg,203.0,117.0,147.0,334.0,32
1852,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0004_26790.jpg,216.0,130.0,161.0,160.0,32
1854,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0026_26794.jpg,90.0,47.0,356.0,178.0,32
1855,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0010_26795.jpg,31.0,90.0,252.0,382.0,32
1858,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0019_26803.jpg,82.0,115.0,271.0,193.0,32
1860,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0121_26807.jpg,117.0,74.0,128.0,177.0,32
1863,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0038_26912.jpg,133.0,68.0,193.0,195.0,32
1864,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0059_26828.jpg,98.0,138.0,106.0,274.0,32
1868,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0069_26597.jpg,123.0,90.0,188.0,388.0,32
1870,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0092_26859.jpg,65.0,26.0,143.0,439.0,32
1872,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0032_26616.jpg,68.0,86.0,257.0,376.0,32
1875,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0042_27143.jpg,101.0,142.0,245.0,173.0,33
1877,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0074_27156.jpg,17.0,136.0,336.0,162.0,33
1878,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0026_27160.jpg,99.0,97.0,248.0,398.0,33
1879,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0075_27165.jpg,27.0,72.0,375.0,205.0,33
1880,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0016_27181.jpg,48.0,161.0,161.0,188.0,33
1881,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0043_26990.jpg,35.0,67.0,317.0,285.0,33
1883,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0068_27196.jpg,140.0,74.0,278.0,197.0,33
1886,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0001_27211.jpg,157.0,27.0,171.0,257.0,33
1889,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0061_26979.jpg,97.0,36.0,361.0,430.0,33
1892,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0025_797274.jpg,143.0,91.0,266.0,249.0,33
1895,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0044_26976.jpg,104.0,74.0,372.0,218.0,33
1897,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0006_797284.jpg,4.0,12.0,244.0,241.0,33
1898,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0071_797285.jpg,126.0,44.0,342.0,267.0,33
1899,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0021_797286.jpg,135.0,52.0,283.0,300.0,33
1903,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0015_797291.jpg,137.0,100.0,262.0,362.0,33
1904,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0051_26988.jpg,26.0,68.0,360.0,404.0,33
1905,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0056_797293.jpg,83.0,69.0,284.0,320.0,33
1907,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0046_797295.jpg,84.0,31.0,183.0,193.0,33
1911,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0065_797301.jpg,146.0,76.0,341.0,274.0,33
1912,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0047_797303.jpg,3.0,74.0,417.0,275.0,33
1914,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0038_797309.jpg,19.0,26.0,365.0,300.0,33
1918,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0052_27032.jpg,113.0,76.0,267.0,205.0,33
1920,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0010_27039.jpg,105.0,53.0,394.0,243.0,33
1921,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0024_27057.jpg,80.0,134.0,190.0,121.0,33
1922,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0012_27062.jpg,131.0,62.0,347.0,306.0,33
1923,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0030_27068.jpg,147.0,93.0,137.0,184.0,33
1928,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0080_27108.jpg,41.0,164.0,236.0,235.0,33
1929,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0013_27110.jpg,54.0,137.0,257.0,146.0,33
1930,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0055_27112.jpg,201.0,113.0,298.0,154.0,33
1932,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0063_27123.jpg,141.0,106.0,120.0,119.0,33
1933,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0025_28174.jpg,221.0,108.0,191.0,130.0,34
1934,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0048_27670.jpg,178.0,83.0,174.0,257.0,34
1936,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0096_27688.jpg,102.0,29.0,245.0,270.0,34
1938,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0050_27702.jpg,175.0,103.0,307.0,176.0,34
1941,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0110_27750.jpg,168.0,34.0,274.0,249.0,34
1945,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0092_27264.jpg,75.0,33.0,318.0,361.0,34
1949,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0111_27293.jpg,106.0,37.0,145.0,281.0,34
1951,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0032_27305.jpg,1.0,59.0,368.0,279.0,34
1952,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0102_27308.jpg,154.0,130.0,189.0,280.0,34
1953,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0014_27322.jpg,35.0,113.0,314.0,241.0,34
1954,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0094_27323.jpg,59.0,97.0,382.0,183.0,34
1955,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0114_27837.jpg,111.0,65.0,169.0,226.0,34
1957,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0081_27913.jpg,1.0,84.0,338.0,291.0,34
1961,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0006_27950.jpg,214.0,99.0,233.0,144.0,34
1963,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0071_27443.jpg,67.0,72.0,403.0,249.0,34
1970,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0013_27506.jpg,106.0,69.0,259.0,284.0,34
1971,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0049_27507.jpg,128.0,57.0,299.0,273.0,34
1972,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0005_27512.jpg,103.0,83.0,176.0,185.0,34
1973,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0134_27526.jpg,100.0,136.0,281.0,210.0,34
1974,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0053_27543.jpg,15.0,95.0,414.0,216.0,34
1975,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0113_27547.jpg,56.0,59.0,264.0,216.0,34
1977,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0011_27633.jpg,135.0,253.0,113.0,114.0,34
1978,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0088_28076.jpg,158.0,44.0,261.0,295.0,34
1979,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0004_27565.jpg,148.0,91.0,351.0,231.0,34
1981,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0104_28088.jpg,150.0,65.0,186.0,220.0,34
1982,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0074_28101.jpg,90.0,44.0,368.0,277.0,34
1988,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0108_28143.jpg,115.0,116.0,141.0,226.0,34
1990,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0086_27637.jpg,129.0,96.0,168.0,215.0,34
1991,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0082_27639.jpg,118.0,97.0,177.0,184.0,34
1992,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/035.Purple_Finch/Purple_Finch_0036_27641.jpg,94.0,119.0,353.0,180.0,34
1994,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0036_28681.jpg,71.0,119.0,374.0,273.0,35
1998,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0075_28729.jpg,96.0,134.0,277.0,267.0,35
2001,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0037_28751.jpg,110.0,19.0,236.0,292.0,35
2002,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0050_28284.jpg,67.0,54.0,351.0,388.0,35
2003,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0091_28799.jpg,71.0,64.0,161.0,397.0,35
2007,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0132_28313.jpg,193.0,91.0,135.0,304.0,35
2009,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0105_28836.jpg,180.0,33.0,260.0,293.0,35
2011,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0035_28332.jpg,56.0,67.0,164.0,389.0,35
2012,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0078_28338.jpg,197.0,101.0,207.0,162.0,35
2013,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0077_28341.jpg,71.0,57.0,200.0,421.0,35
2017,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0085_28378.jpg,50.0,191.0,226.0,171.0,35
2018,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0123_28381.jpg,148.0,88.0,229.0,286.0,35
2019,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0004_28854.jpg,200.0,73.0,170.0,359.0,35
2022,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,5.0,20.0,487.0,308.0,35
2023,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0111_28402.jpg,51.0,69.0,447.0,260.0,35
2025,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,88.0,80.0,201.0,337.0,35
2026,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,73.0,134.0,279.0,256.0,35
2028,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0106_28441.jpg,118.0,57.0,365.0,212.0,35
2033,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0011_28466.jpg,63.0,108.0,303.0,197.0,35
2034,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,23.0,43.0,268.0,262.0,35
2036,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,83.0,54.0,182.0,421.0,35
