image_id,image_path,is_train,bbox_x,bbox_y,bbox_w,bbox_h
8800,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg,1,102.0,71.0,164.0,265.0
8801,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0104_155529.jpg,1,176.0,104.0,300.0,225.0
8802,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0064_155531.jpg,0,115.0,117.0,227.0,171.0
8803,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0072_155539.jpg,0,128.0,43.0,267.0,312.0
8804,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0014_155541.jpg,1,174.0,70.0,215.0,164.0
8805,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0069_155544.jpg,1,108.0,112.0,192.0,168.0
8806,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0021_155548.jpg,1,91.0,29.0,395.0,312.0
8807,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0061_155462.jpg,0,88.0,87.0,213.0,194.0
8808,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0085_155562.jpg,0,150.0,132.0,116.0,192.0
8809,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0009_155463.jpg,0,25.0,72.0,367.0,242.0
8810,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0019_107436.jpg,1,70.0,109.0,226.0,247.0
8811,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0016_155566.jpg,0,141.0,88.0,318.0,269.0
8812,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0005_155569.jpg,0,88.0,147.0,182.0,202.0
8813,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0043_155574.jpg,1,84.0,103.0,347.0,302.0
8814,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0103_155575.jpg,1,12.0,61.0,318.0,202.0
8815,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0052_155605.jpg,1,130.0,68.0,188.0,150.0
8816,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0077_155608.jpg,1,259.0,57.0,202.0,253.0
8817,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0044_155610.jpg,0,70.0,91.0,261.0,147.0
8818,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0073_155614.jpg,0,141.0,102.0,147.0,244.0
8819,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0106_155618.jpg,1,119.0,76.0,275.0,291.0
8820,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,1,37.0,74.0,346.0,285.0
8821,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0023_796458.jpg,0,2.0,49.0,418.0,251.0
8822,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0026_155646.jpg,0,10.0,67.0,402.0,234.0
8823,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,1,93.0,105.0,291.0,269.0
8824,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0044_155819.jpg,1,239.0,93.0,168.0,174.0
8825,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0031_797446.jpg,0,36.0,74.0,290.0,182.0
8826,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0034_797448.jpg,0,131.0,50.0,348.0,199.0
8827,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0048_797449.jpg,0,60.0,43.0,221.0,288.0
8828,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.jpg,1,210.0,72.0,188.0,260.0
8829,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0039_797451.jpg,1,75.0,43.0,419.0,363.0
8830,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,1,84.0,88.0,253.0,192.0
8831,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0005_797453.jpg,1,117.0,40.0,329.0,275.0
8832,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0008_797454.jpg,1,103.0,64.0,294.0,196.0
8833,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0027_797455.jpg,1,96.0,100.0,160.0,146.0
8834,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0051_797456.jpg,0,14.0,4.0,211.0,159.0
8835,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0043_797458.jpg,1,0.0,55.0,159.0,177.0
8836,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0022_797459.jpg,1,56.0,75.0,330.0,220.0
8837,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0020_797461.jpg,1,148.0,71.0,120.0,248.0
8838,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0014_797462.jpg,1,105.0,117.0,375.0,146.0
8839,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0028_155799.jpg,1,82.0,110.0,213.0,138.0
8840,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0045_797464.jpg,0,127.0,59.0,226.0,245.0
8841,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0038_797465.jpg,0,41.0,64.0,334.0,247.0
8842,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,1,73.0,41.0,426.0,353.0
8843,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0003_797467.jpg,1,13.0,43.0,462.0,200.0
8844,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0049_797468.jpg,0,67.0,84.0,191.0,297.0
8845,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0029_797469.jpg,1,42.0,42.0,210.0,195.0
8846,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0032_797470.jpg,0,173.0,96.0,136.0,218.0
8847,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,1,137.0,110.0,101.0,112.0
8848,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0012_797473.jpg,1,10.0,10.0,185.0,129.0
8849,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0033_797474.jpg,0,201.0,94.0,121.0,214.0
8850,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0036_797475.jpg,0,137.0,104.0,144.0,152.0
8851,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0004_797476.jpg,1,82.0,29.0,113.0,141.0
8852,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0053_797478.jpg,1,2.0,6.0,274.0,136.0
8853,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0013_155815.jpg,1,217.0,126.0,112.0,201.0
8854,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0021_797480.jpg,0,113.0,84.0,233.0,128.0
8855,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,1,111.0,79.0,378.0,259.0
8856,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0042_797483.jpg,0,185.0,95.0,222.0,161.0
8857,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0023_797486.jpg,0,39.0,58.0,205.0,145.0
8858,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0052_797487.jpg,0,154.0,112.0,269.0,244.0
8859,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0011_797488.jpg,0,53.0,99.0,351.0,201.0
8860,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0016_797489.jpg,1,30.0,127.0,408.0,212.0
8861,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0006_797491.jpg,1,156.0,71.0,125.0,237.0
8862,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0017_797492.jpg,0,83.0,71.0,226.0,186.0
8863,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0009_797493.jpg,1,155.0,29.0,128.0,228.0
8864,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0046_797494.jpg,0,67.0,175.0,409.0,185.0
8865,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0037_797495.jpg,0,147.0,73.0,302.0,196.0
8866,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0010_155832.jpg,1,172.0,173.0,143.0,187.0
8867,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0050_155836.jpg,0,206.0,126.0,100.0,144.0
8868,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0030_155861.jpg,1,132.0,120.0,219.0,244.0
8869,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0040_797463.jpg,1,26.0,33.0,156.0,127.0
8870,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0018_155868.jpg,1,55.0,7.0,332.0,345.0
8871,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0047_155743.jpg,1,49.0,81.0,221.0,178.0
8872,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0026_155745.jpg,0,190.0,163.0,146.0,105.0
8873,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0019_797479.jpg,0,134.0,49.0,343.0,255.0
8874,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0088_156416.jpg,0,60.0,126.0,361.0,308.0
8875,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0060_156171.jpg,1,0.0,76.0,343.0,370.0
8876,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0012_156434.jpg,0,139.0,139.0,256.0,148.0
8877,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.jpg,1,130.0,49.0,342.0,251.0
8878,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0025_156439.jpg,1,51.0,174.0,185.0,281.0
8879,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0022_156184.jpg,0,55.0,78.0,337.0,198.0
8880,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0123_156443.jpg,0,59.0,168.0,126.0,115.0
8881,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0020_155994.jpg,1,128.0,128.0,149.0,138.0
8882,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0091_155934.jpg,0,216.0,161.0,100.0,103.0
8883,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0118_156193.jpg,0,125.0,98.0,271.0,296.0
8884,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg,1,38.0,201.0,225.0,189.0
8885,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0054_156455.jpg,1,179.0,69.0,220.0,225.0
8886,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0101_156203.jpg,1,11.0,97.0,331.0,269.0
8887,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0087_156461.jpg,0,82.0,91.0,184.0,219.0
8888,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0008_155950.jpg,0,35.0,70.0,325.0,224.0
8889,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0110_155952.jpg,1,106.0,112.0,273.0,293.0
8890,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0076_156209.jpg,0,193.0,83.0,244.0,242.0
8891,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0037_155955.jpg,0,113.0,54.0,358.0,199.0
8892,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0028_156217.jpg,0,146.0,92.0,242.0,124.0
8893,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg,1,142.0,132.0,197.0,204.0
8894,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0068_156222.jpg,1,145.0,130.0,206.0,222.0
8895,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0105_156229.jpg,0,102.0,163.0,222.0,269.0
8896,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0121_156233.jpg,1,276.0,102.0,196.0,117.0
8897,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0032_156239.jpg,0,195.0,115.0,279.0,187.0
8898,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0002_156241.jpg,0,74.0,121.0,414.0,197.0
8899,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0072_155987.jpg,0,198.0,95.0,278.0,197.0
8900,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0086_156244.jpg,0,265.0,94.0,160.0,185.0
8901,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0026_156245.jpg,1,120.0,238.0,234.0,205.0
8902,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0055_156247.jpg,1,150.0,97.0,221.0,152.0
8903,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,1,268.0,135.0,145.0,230.0
8904,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0117_156026.jpg,0,86.0,53.0,308.0,199.0
8905,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0027_155999.jpg,0,113.0,93.0,274.0,160.0
8906,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0111_156258.jpg,0,263.0,95.0,200.0,154.0
8907,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0119_156259.jpg,1,39.0,145.0,258.0,252.0
8908,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg,1,29.0,121.0,140.0,231.0
8909,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0058_156261.jpg,0,61.0,75.0,260.0,148.0
8910,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0005_156007.jpg,0,71.0,64.0,228.0,238.0
8911,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,1,251.0,127.0,160.0,193.0
8912,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0097_156272.jpg,1,159.0,145.0,135.0,179.0
8913,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0122_156017.jpg,1,267.0,169.0,158.0,161.0
8914,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,1,96.0,73.0,253.0,141.0
8915,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0096_155969.jpg,1,45.0,90.0,342.0,229.0
8916,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0019_156311.jpg,1,123.0,90.0,194.0,314.0
8917,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,1,75.0,139.0,242.0,319.0
8918,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,1,113.0,102.0,242.0,292.0
8919,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0017_156063.jpg,0,55.0,101.0,309.0,167.0
8920,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0113_156332.jpg,0,107.0,246.0,208.0,142.0
8921,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0044_156080.jpg,0,27.0,89.0,374.0,204.0
8922,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0049_156082.jpg,0,89.0,79.0,181.0,216.0
8923,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0079_156086.jpg,0,119.0,96.0,274.0,246.0
8924,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg,1,14.0,13.0,252.0,210.0
8925,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0098_156348.jpg,1,128.0,98.0,116.0,152.0
8926,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0115_156099.jpg,0,150.0,65.0,331.0,231.0
8927,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0009_155953.jpg,1,83.0,139.0,253.0,220.0
8928,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0062_156109.jpg,1,174.0,142.0,192.0,125.0
8929,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.jpg,1,178.0,125.0,223.0,111.0
8930,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0107_156111.jpg,0,48.0,57.0,331.0,248.0
8931,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0103_156382.jpg,0,182.0,87.0,189.0,209.0
8932,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0116_156049.jpg,0,185.0,82.0,129.0,109.0
8933,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0039_156397.jpg,1,167.0,49.0,238.0,333.0
8934,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0044_156548.jpg,0,126.0,56.0,157.0,241.0
8935,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0002_156591.jpg,1,47.0,78.0,296.0,176.0
8936,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0008_156551.jpg,0,82.0,121.0,289.0,319.0
8937,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0060_156555.jpg,0,40.0,71.0,248.0,214.0
8938,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0074_156492.jpg,1,78.0,39.0,394.0,266.0
8939,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0056_156502.jpg,0,162.0,87.0,244.0,208.0
8940,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0028_156510.jpg,0,73.0,83.0,365.0,158.0
8941,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0047_156521.jpg,1,168.0,55.0,288.0,242.0
8942,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0057_156525.jpg,0,135.0,103.0,166.0,183.0
8943,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0042_156528.jpg,1,210.0,135.0,150.0,126.0
8944,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0030_156533.jpg,1,76.0,103.0,374.0,218.0
8945,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0050_156538.jpg,0,107.0,95.0,292.0,208.0
8946,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0022_156546.jpg,0,66.0,137.0,307.0,245.0
8947,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0049_794756.jpg,1,25.0,2.0,377.0,389.0
8948,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0085_794757.jpg,1,162.0,133.0,185.0,204.0
8949,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0070_794758.jpg,1,32.0,36.0,408.0,210.0
8950,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0038_794759.jpg,0,62.0,11.0,148.0,143.0
8951,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0029_794760.jpg,1,20.0,14.0,460.0,258.0
8952,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0083_794761.jpg,0,143.0,149.0,235.0,188.0
8953,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0001_156554.jpg,1,33.0,99.0,394.0,211.0
8954,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0068_794763.jpg,1,104.0,50.0,240.0,176.0
8955,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0040_794764.jpg,1,98.0,84.0,109.0,320.0
8956,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0021_794765.jpg,0,57.0,72.0,241.0,175.0
